id,name,city,category,cashback,taksits,taksit_condition,address,map_lat,map_lng,parent_id
148,Cafe Park,Bakı,Restoran,0,"2, 3, 6",Faizsiz,"Bakı şəh.,Yasamal r-nu,Mətbuat pr.",40.3707981,49.8079711,0
149,Elephant Electronics,Bakı,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18 ,24",Faizsiz,"Bakı şəh.,Xəzər r-nu,A.İsazadə 15 F",40.457907,50.1004145,0
150,Phardi,Bakı,Geyim mağazası,0,"2, 3, 6, 9, 12",Faizsiz,"Bakı şəh., Nəsimi r-nu,Hüseynbala Əliyev  küç.,ev 15",40.4116764,49.8178133,0
151,Stay inn Hostel,Bakı,Otel,0,3,Faizsiz,"Bakı şəh., Rəşid Behbudov küç., 84",40.3793978,49.8420684,0
152,Alfa Hostel,Bakı,Otel,0,3,Faizsiz,"Bakı şəh., Xətai r-nu, Xəqani Rüstəmov ev 9D, 1210-cu Məhəllə",40.382966,49.879927,0
153,ST travel,Bakı,Səyahət şirkəti,0,3,Faizsiz,"Bakı şəh., Nəsimi r-nu, Bülbül pr. ev 33, m. 0",40.377736,49.843799,0
154,Premium Rent a Car,Bakı,Avtomobil icarəsi,0,3,Faizsiz,"Bakı şəh., Binəqədi r-nu, Ziya Bünyadov küç., ev 19, m. 16",40.412866,49.843970,0
155,Emerald Suite Hotel,Bakı,Otel,0,3,Faizsiz,"Bakı şəh., Nərimanov r-nu, A.M.Cümə küç.",40.3928549,49.8284744,0
156,Rubin Mebel,Bakı,Mebel mağazası,0,"3, 6, 12",Faizsiz,"Bakı şəh., Xətai r-nu, Nobel pr.23",40.379914,49.8765081,0
157,You & Me,Bakı,Geyim mağazası,0,3,Faizsiz,"Bakı şəh., Səbail r-nu, Məmmədəmin Rəsulzadə ev 8",40.369372,49.837122,0
158,10Line,Bakı,Geyim mağazası,0,"3, 6, 12, 18",Faizsiz,"Bakı şəh., Fəvvarələr meydanı 6",40.371627,49.838203,0
159,Aytunar Mebel,Bakı,Mebel mağazası,0,"3, 6, 12, 18, 24",Faizsiz,"Bakı şəh.,Nərimanov r-nu,Z.Bünyadov 29",40.4112026,49.8354795,0
160,Dental World,Bakı,Klinika,0,3,Faizsiz,"Bakı şəh., Yasamal r-nu, Ə.Salamzadə., ev Məh 593",40.392447,49.809084,0
161,Eskarpini,Sumqayıt,Ayaqqabı mağazası,0,"2, 3, 6, 9, 12",Faizsiz,"Sumqayıt şəh., 1-ci mkr.,5",40.5863079,49.6801005,0
162,Solo Butik,Bakı,Geyim mağazası,0,"3, 6",Faizsiz,"Bakı şəh., Nəsimi r-nu, Füzuli küç., 75 B",40.3796452,49.8445243,0
163,Park Mall,Bakı,Geyim mağazası,0,"3, 6",Faizsiz,"Bakı şəh., Nizami r-nu, H.Əliyev 119",40.4206611,49.9158541,0
164,Ekskluziv elektrik,Bakı,Çıl-çıraqlar,0,"3, 6, 12, 18",Faizsiz,"Bakı şəh., Nərimanov r-nu, Ə.Rəcəbli küç., 27 B",40.4126602,49.8609742,0
165,Ekskluziv elektrik 1,Bakı,Çıl-çıraqlar,0,"3, 6, 12, 18",Faizsiz,"Bakı şəh., Nərimanov r-nu, C.Hacıbəyli küç., 30 Q",40.3912726,49.8348263,169
166,Ekskluziv elektrik 2,Bakı,Çıl-çıraqlar,0,"3, 6, 12, 18",Faizsiz,"Bakı şəh., Nərimanov r-nu, Ə.Rəcəbli küç., 50 F",40.4088806,49.8619718,169
167,Eco Home,Sumqayıt,Məişət avadanlığı və elektronika,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Sumqayıt şəh.,36- cı məhəllə ,Bina 36",40.5678773,49.6943937,0
168,Şimal Servis,Bakı,Pərakəndə satış,0,"2, 3, 6",Faizsiz,"Bakı şəh., Xəzər r-nu, Ağşəhər -Mərkəzi Bulvar 5",40.3841194,49.8796747,0
169,Möcuzə Şirniyyat,Bakı,Şirniyyat mağazası,0,"2, 3, 6",Faizsiz,"Bakı şəh., Bakıxanov ştq.,Neftçilər 5",40.4349354,49.9457466,0
170,Möcuzə Market,Bakı,Şirniyyat mağazası,0,"2, 3, 6",Faizsiz,"Bakı şəh., Bakıxanov ştq.,Nazim İsmayılov küç.,43",40.4229256,49.9670008,0
171,My Lamp,Bakı,Çıl-çıraqlar,0,"3, 6, 12, 18",Faizsiz,"Bakı şəh., Nəsimi r-nu, AK.Həsən Əliyev küç., ev.15A",40.397626,49.827755,0
172,Perla Mebel,Bakı,Mebel mağazası,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Bakı şəh.,Yasamal r-nu, Abbas Mirzə Şərifzadə küç., 656 (İnşaatçılar m/s-nın çıxışı)",40.3957241,49.8075136,0
173,Perla Mebel Xalqlar,Bakı,Mebel mağazası,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Bakı şəh., Nizami r-nu,Qara Qarayev pr. 116 (Xalqlar dostluğu m/s-nın çıxışı)",40.397645,49.9502693,177
174,Perla Mebel Babək,Bakı,Mebel mağazası,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Bakı şəh.,Babək pr. İlqar Həbibov küç.,50 D",40.390631,49.91378,177
175,Perla Mebel Binə,Bakı,Mebel mağazası,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Bakı şəh., Xəzər r-nu, Binə qəsəbəsi, Ə. Vahid küç., 82D",40.437144,50.094419,177
176,Perla Mebel Şirvan,Şirvan,Mebel mağazası,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Şirvan şəh., M.Ə.Rəsulzadə 24A, (Keçmiş asudə vaxt)",39.958917,48.947972,177
177,Perla Mebel Lənkəran,Lənkəran,Mebel mağazası,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Lənkəran şəh., Ələt-Astara magistralı 198-ci km. (Ləvəngi dairəsinin yaxınlığı, Qafqaz konserv zavodu ilə üzbəüz)",38.787722,48.826528,177
178,Perla Mebel Lənkəran 2,Lənkəran,Mebel mağazası,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Lənkəran şəhəri, Digah kəndi(Köhnə Ələt-Astara magistralı, Bazar Store ilə üzbəüz)",38.758166,48.834183,177
179,Perla Mebel Masallı,Masallı,Mebel mağazası,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Masallı şəhəri, Seybətin dairəsi",39.03825,48.679306,177
180,Femilor Fashion,Bakı,Geyim mağazası,0,"3, 6, 12, 18",Faizsiz,"Bakı şəh., Xətai r-nu, G.Ə.Şıxlinski küç., 6 C",40.3695151,49.9614279,0
181,Charisma,Bakı,Geyim mağazası,0,"3, 6",Faizsiz,"Bakı şəh., Nəsimi r-nu, L.Tolstoy küç., 191/210",40.3738309,49.8390021,0
182,David Walker,Bakı,Parfümeriya və kosmetika,0,"3, 6",Faizsiz,"Bakı şəh., Səbail r-nu, Nigar Rəfibəyli küç., ev.24",40.371904,49.838479,0
183,Four Seasons Travel,Bakı,Səyahət şirkəti,0,"3, 6, 12",Faizsiz,"Bakı şəh., Rixard Zorge küç., 13B",40.3771586,49.8564203,0
184,David Walker 2,Bakı,Parfümeriya və kosmetika,0,"3, 6",Faizsiz,"Bakı şəh., Səbail r-nu, M.Rəsulzadə küç.",40.339138,49.7910713,187
185,Sempati Shoes,Bakı,Ayaqqabı mağazası,0,"3, 6",Faizsiz,"Bakı şəh., Qaradağ r-nu, Lökbatan qəs., Binə TM sıra 1,BL 1, mağaza 59",40.3034901,49.7534872,0
186,Lola Shoes,Bakı,Ayaqqabı mağazası,0,"3, 6, 12, 18",Faizsiz,"Bakı şəh., Nəsimi ray., Nizami küç.77",40.372759,49.8374628,0
187,32 Gözəl,Bakı,Klinika,0,3,Faizsiz,"Bakı şəh., Qaradağ r-nu, Lökbatan qəs., H.Aslanov küç., 4 A",40.3252473,49.7318564,0
188,Dentopia Dental Estehetic Center,Bakı,Klinika,0,"3, 6",Faizsiz,"Bakı şəh., Nərimanov r-nu, Orucəliyev küç.,72",40.3981706,49.8732001,0
189,Asılqan.az,Bakı,Məişət avadanlığı və elektronika,0,"2, 3, 6, 9",Faizsiz,"Xırdalan şəh., H.Əliyev 10/57",40.4535579,49.7381989,0
190,Embawood,Bakı,Mebel mağazası,0,"3, 6, 12, 18",Faizsiz,"Bakı şəh., Nərimanov ray., Ə.Rəcəbli küç. 19K",40.408909,49.863117,0
191,Embawood Qax,Qax,Mebel mağazası,0,"3, 6, 12, 18",Faizsiz,"Qax şəh., İ.Mustafayev küç., 68",41.4196945,46.9333658,195
192,Embawood İnqilab,Bakı,Mebel mağazası,0,"3, 6, 12, 18",Faizsiz,"Bakı şəh., Nəsimi ray., C. Məmmədquluzadə küç, 101A",40.398318,49.826255,195
193,Embawood R.Behbudov,Bakı,Mebel mağazası,0,"3, 6, 12, 18",Faizsiz,"Bakı şəh., Nəsimi ray., R.Behbudov ev 2, məhəllə 386, giriş 1, mərtəbə 1 və 2",40.385321,49.841299,195
194,Embawood İnşaatçılar,Bakı,Mebel mağazası,0,"3, 6, 12, 18",Faizsiz,"Bakı şəh., Yasamal ray., Şərifzadə küç. ev 181",40.391727,49.802271,195
195,Embawood M.Əcəmi,Bakı,Mebel mağazası,0,"3, 6, 12, 18",Faizsiz,"Bakı şəh., Nərimanov ray., Ə.Rəcəbli küç. 19K",40.410616,49.812763,195
196,Embawood Orbita,Bakı,Mebel mağazası,0,"3, 6, 12, 18",Faizsiz,"Bakı şəh., Nizami ray., Qara Qarayev pr, 39",40.41573,49.94007,195
197,Embawood Babək,Bakı,Mebel mağazası,0,"3, 6, 12, 18",Faizsiz,"Bakı şəh., Nizami ray., Babək pr., ev 53",40.388929,49.879689,195
198,Embawood H.Aslanov,Bakı,Mebel mağazası,0,"3, 6, 12, 18",Faizsiz,"Bakı şəh., Xətai ray., Məhəmməd Hadi küç. 63",40.375392,49.953632,195
199,Embawood Atatürk,Bakı,Mebel mağazası,0,"3, 6, 12, 18",Faizsiz,"Bakı şəh., Nərimanov r-nu., Mustafa Kamal Atatürk pr. ev 37 A",40.414853,49.845444,195
200,Embawood Cəlilabad,Bakı,Mebel mağazası,0,"3, 6, 12, 18",Faizsiz,"Cəlilabad rayonu, Qurtuluş küçəsi, 39",39.21424,48.52412,195
201,Embawood Ağdaş,Ağdaş,Mebel mağazası,0,"3, 6, 12, 18",Faizsiz,"Ağdaş şəh., H.Əliyev pr.",40.6340364,47.4670092,195
202,Embawood Oğuz,Oğuz,Mebel mağazası,0,"3, 6, 12, 18",Faizsiz,"Oğuz r-nu, H.Əliyev 59",41.0706383,47.463202,195
203,LLUMAR,Bakı,Avtomobil ehtiyat hissələri,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Bakı şəh.,Babək pr. 2269-cu məhəllə 37",40.3922127,49.9127632,0
204,Eurolux,Bakı,Məişət avadanlığı və elektronika,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Bakı şəh., Nərimanov r-nu., Ə.Rəcəbli 27 A",40.4115001,49.8594299,0
205,Eurolux Xətai,Bakı,Məişət avadanlığı və elektronika,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Bakı şəh., Xətai r-nu, M.Hadi küç., 68",40.3914181,49.9516593,209
206,Eurolux Sabunçu,Bakı,Məişət avadanlığı və elektronika,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Bakı şəh., Sabunçu r-nu, Bakıxanov ŞTQ ,Səməd bəy Mehmandarov 4081 -ci məhəllə",40.402945,49.9432102,209
207,Eurolux Xalqlar,Bakı,Məişət avadanlığı və elektronika,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Bakı şəh., Xətai rayonu, M.Hadi ev 9B",40.391531,49.954084,209
208,Eurolux Hövsan,Bakı,Məişət avadanlığı və elektronika,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Bakı şəh., Suraxanı ray., Hövsan ŞTQ Oqtay Şabanov ev 33/1C",40.359627,50.070647,209
209,Eurolux Əhmədli,Bakı,Məişət avadanlığı və elektronika,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Bakı şəhəri, Xətai rayonu, Sarayevo küçəsi",40.38643,49.96050,209
210,Es Lampadari,Bakı,Çıl-çıraqlar,0,"3, 6, 12, 18",Faizsiz,"Bakı şəh., Yusif Səfərov küç., 1A",40.377373,49.864958,0
211,Beatrice,Bakı,Parfümeriya və kosmetika,0,"3, 6, 12, 18",Faizsiz,"Bakı şəh., Nəsimi r-nu, Azadlıq pr. ev. 22",40.378995,49.846953,0
212,Be Style,Bakı,Parfümeriya və kosmetika,0,"3, 6",Faizsiz,"Bakı şəh., Nəsimi r-nu, Tbilisi pr. 3007",40.3996082,49.8093727,0
213,Mario Russo,Bakı,Geyim mağazası,0,"3, 6, 12",Faizsiz,"Bakı şəh., Xətai ray., Sabit Orucov küç., ev.13, m.37",40.382776,49.873413,0
214,Macara Hotel,Şəki,Otel,0,"2, 3",Faizsiz,"Şəki şəh., Bağbanlar küç. 24",41.2041428,47.1719297,0
215,Outlet,Bakı,Geyim mağazası,0,"2, 3, 6",Faizsiz,"Bakı şəh.,Nərimanov r-nu,Fətəlixan Xoyski pr.ev 117",40.4054635,49.8665234,0
216,Outlet 2,Bakı,Geyim mağazası,0,"2, 3, 6",Faizsiz,"Bakı şəh.,Nəsimi r-nu, D.Əliyeva  225",40.3770912,49.8435661,230
217,Evqur,Bakı,Məişət avadanlığı və elektronika,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Bakı şəh., Mərdəkan ŞTQ , M.Hüseynov 31",40.488846,50.1152498,0
218,Ballet,Bakı,,0,3,Faizsiz,"Bakı şəh., Nəsimi ray., Səməd Vurğun ev. 5860 m.0",40.376700,49.841642,0
219,Little Garden,Bakı,,0,3,Faizsiz,"Bakı şəh., Nərimanov r-nu, Abbasqulu Ağa Bakıxanov küç., ev.64",40.393619,49.931390,0
220,Hamilton,Gəncə,Oyuncaq mağazası,0,3,Faizsiz,"Gəncə şəh., Heydər Əliyev prospekti 433 (Gəncə Mall)",40.677132,46.359872,0
221,Exotic Travel,Bakı,Səyahət şirkəti,0,"3, 6",Faizsiz,"Bakı şəh., Əlövsət Əbdülrəhimov küç., 118",40.4034527,49.8463928,0
222,Xas Xalı,Bakı,Xalça mağazası,0,"3, 6, 12, 18",Faizsiz,"Bakı şəh., Xətai r-nu, Nobel pr. ev 23, m. 1-ci mərtəbə",40.379968,49.878700,0
223,Bayıl Breeze Hotel and Restaurant,Bakı,Otel,0,3,Faizsiz,"Bakı şəh., Əlibəyov qardaşları küç., 59",40.3482544,49.8322783,0
224,X Lady,Bakı,Geyim mağazası,0,"3, 6",Faizsiz,"Bakı şəh., Nizami r-nu, Q.Qarayev 69",40.419095,49.9231882,0
225,Saatstore,Bakı,Aksessuar mağazası,0,"3, 6, 12",Faizsiz,"Bakı şəh., Nərimanov r-nu, Fətəlixan Xoyski Pr. ev, 887-ci məhəllə",40.4093713,49.7970527,0
226,Dosttech,Bakı,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18, 24",Faizsiz,"Xəzər rayonu, Mərdəkan ŞTQ, S.Yesenin küçəsi 106/617",40.48711827209213,50.16553998650696,0
227,Dosttech 2,Bakı,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18, 24",Faizsiz,"Bakı, Xəzər, Buzovna, Mustafa Sübhi, 2",40.519861741252015,50.10450622850105,241
228,Texnomart Qazax,Qazax,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18",Faizsiz,"Qazax r-nu, H.Əliyev pr., ev 78",41.090133,45.359426,247
229,Texnomart Mingəçevir,Mingəçevir,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18",Faizsiz,"Mingəcevir şəh., Nizami küç., ev 6",40.762673,47.058786,247
230,Texnomart Neftçilər,Bakı,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18",Faizsiz,"Bakı şəh., Qara Qarayev pr., ev 102",40.406588,49.945776,247
231,Texnomart  Babək,Bakı,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18",Faizsiz,"Bakı şəh., Ələddin Quliyev küç., ev 1133",40.388727,49.871712,247
232,Texnomart,Bakı,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18",Faizsiz,"Bakı şəh., Təbriz küç., ev 98",40.400857,49.867998,0
233,Texnomart  Xırdalan,Bakı,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18",Faizsiz,"Xırdalan şəh., H.Əliyev pr. 1 ev. 1",40.450470,49.745531,247
234,Texnomart Megacity,Bakı,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18",Faizsiz,"Bakı şəh., Bakıxanov qəs., Gənclik küç., ev 126T",40.393967,49.835033,247
235,Texnomart Yasamal,Bakı,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18",Faizsiz,"Bakı şəh., Şərifzadə küç., ev 148",40.388714,49.802915,247
236,Texnomart  Lənkəran,Lənkəran,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18",Faizsiz,"Lənkəran şəh., Qala xiyabanı ev, 13A",38.758247,48.853929,247
237,Texnomart  Quba,Quba,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18",Faizsiz,"Quba şəh., H.Əliyev pr. 196",41.362046,48.523903,247
238,Texnomart  Xaçmaz,Xaçmaz,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18",Faizsiz,"Xaçmaz şəh., N.Nərimanov küç.",41.460292,48.797193,247
239,Texnomart  Şəki,Şəki,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18",Faizsiz,"Şəki şəh., S.Rəhman küç.",41.200829,47.167546,247
240,Texnomart Tovuz,Tovuz,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18",Faizsiz,"Tovuz şəh., H.Əliyev pr. 44",40.979584,45.621963,247
241,Texnomart Gəncə,Gəncə,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18",Faizsiz,"Gəncə şəh., Müseyib Bağırov küç.",40.679667,46.374320,247
242,Texnomart  Sumqayıt,Sumqayıt,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18",Faizsiz,"Sumqayıt şəh., Məhəllə 34 ev 18-14",40.582711,49.660758,247
243,Texnomart  Əcəmi,Bakı,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18",Faizsiz,"Bakı şəh., Nəsimi r-nu, A.Məhərrəmov küç., 24/3005",40.408707,49.808951,247
244,Texnomart  Gəncə Xələfov,Gəncə,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18",Faizsiz,"Gəncə şəh., Şah İ.Xətai pr. ilə M.Xələfov küç.kəsişməsi",40.696039,46.381673,247
245,Europlus,Bakı,Ərzaq Mağazası,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Bakı şəh., Nərimanov r-nu, Ak.H.Əliyev küç. 13",40.3977967,49.8264869,0
246,Premiere Store,Bakı,Ərzaq Mağazası,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Bakı şəh., Nərimanov r-nu, Ak.H.Əliyev küç. 67",40.4008344,49.876385,0
247,KIP,Bakı,,0,"2, 3, 6",Faizsiz,"Bakı şəh., M. K.Atatürk pr. 60",40.4162392,49.8440398,0
248,Crocodile,Bakı,Geyim mağazası,0,3,Faizsiz,"Bakı şəh., Səbail r-nu,Rəsul Rza küç., 7/9",40.367090,49.837906,0
249,Smart Electronics,Bakı,Mobil telefon və aksessuar,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Bakı şəh.,Dilarə Əliyeva küçəsi 212",40.3769571,49.8433857,0
250,Smart Electronics 2,Bakı,Mobil telefon və aksessuar,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Bakı şəh.,Sarayevo küçəsi 10c",40.3861112,49.9536386,264
251,Smart Electronics 3,Bakı,Mobil telefon və aksessuar,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Bakı şəh.,Qara Qarayev prospekti 26 B",40.41030,49.94435,264
252,Şərbət Restoranı,Bakı,Restoran,0,"2, 3, 6",Faizsiz,"Bakı şəh.,Səbail r-nu,Ü.Hacıbəyov küç. 38 C",40.3729506,49.8445562,0
253,Wine City,Bakı,İçki satışı,0,"2, 3, 6",Faizsiz,"Bakı şəh.,Səbail r-nu,Şeyx Şamil küç., 4",40.3663384,49.827742,0
254,Schafer,Bakı,Pərakəndə satış,0,"3, 6, 12",Faizsiz,"Bakı şəh., Nəsimi ray., 28 may 9",40.387499,49.843759,0
255,Schafer 28may,Bakı,Pərakəndə satış,0,"3, 6, 12",Faizsiz,"Bakı şəh., Nəsimi ray., Kaveroçkin küç., ev.30",40.379064,49.856641,269
256,Kaspian Kristal Gastronomy,Bakı,Pərakəndə satış,0,"2, 3, 6",Faizsiz,"Bakı şəh., Nizami r-nu,Babək pr. 74",40.3934775,49.9490554,0
257,Kaspian Kristal Gastronomy -2,Bakı,Pərakəndə satış,0,"2, 3, 6",Faizsiz,"Bakı şəh.,Yasamal r-nu, N.Nərimanov pr.,57/24",40.3710982,49.8223985,272
258,Kaspian Kristal Gastronomy -3,Bakı,Pərakəndə satış,0,"2, 3, 6",Faizsiz,"Bakı şəh.,Yasamal r-nu, İnşaatçılar pr.,3",40.3752852,49.8167251,272
259,Kaspian Kristal Gastronomy -4,Bakı,Pərakəndə satış,0,"2, 3, 6",Faizsiz,"Bakı şəh.,Xətai r-nu, Y.Səfərov küç.,23 A",40.3807282,49.8553014,272
260,Kaspian Kristal Gastronomy -5,Bakı,Pərakəndə satış,0,"2, 3, 6",Faizsiz,"Bakı şəh.,Nərimanov r-nu,M.K.Atatürk pr.47",40.384448,49.8611,272
261,Novas Home,Bakı,Pərakəndə satış,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Bakı şəh., Sarayevo küçəsi, 8C (Metronun çıxışında, Bakı kinoteatrı istiqamətində, Bizim Market-in daxilində)",40.3924938,49.9160296,0
262,Novas Home Əhmədli1 filialı 2,Bakı,Pərakəndə satış,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,Sarayevo küçəsi 23 (Diaqnoz tibb mərkəzi ilə üzbəüz yerləşən Bizim Market-in daxilində),40.3865459,49.9575364,276
263,Novas Home Ayna Sultanova filialı,Bakı,Pərakəndə satış,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,Səttar Bəhlulzade küç. 10a (Korrupsiyaya Qarşı Mübarizə Baş İdarəsi yaxınlığındaki Bizim Market-in daxilində),40.4154787,49.8446019,276
264,Novas Home İnşaatçılar filialı,Bakı,Pərakəndə satış,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Yasamal ray., Şərifzadə küç. 154a (İnşaatçılar metronun çıxışındakı Bizim Market-in daxilində yerləşir)",40.3791012,49.8022635,276
265,Novas Home Xalqlar Dostluğu filialı,Bakı,Pərakəndə satış,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,Bəhruz Nuriyev küç. 79 (Siyaqut şadlıq sarayının yaxınlığındakı Bizim Market-in daxilində)  yerləşir.,40.3953795,49.8712567,276
266,Novas Home Xırdalan filialı,Bakı,Pərakəndə satış,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,H.Aslanov küç. 45 (Heydər Əliyev parkının yaxınlığındakı Bizim Market-in daxilində),40.3714161,49.9301181,276
267,Novas Home Günəşli filialı,Bakı,Pərakəndə satış,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"İnqilab İsmayılov küç., 5C ünvanında yerləşən Bizim Market-in daxilində yerləşir.",40.360835,49.9683157,276
268,Novas Home Yeni Yasamal filialı,Bakı,Pərakəndə satış,0,"2, 3, 6, 9, 12, 18, 24",Faizsiz,"Yasamal rayonu, Əsəd Əhmədov küçəsi, 19 ünvanında yerləşən Bizim Marketin daxilində yerləşir.",40.3891708,49.8019781,276
269,Kontakt Home,Bakı,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18, 24",Faizsiz,"Bakı şəh., Fizuli k., 47-55 (“28 may” m/st yaxınlığında)",40.3810678,49.8487662,0
270,"Kontakt HOME ""Gənclik""",Bakı,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18, 24",Faizsiz,"Bakı şəh., Fətəli Xan Xoyski küç., 86 (5 №-li xəstəxana ilə üzbəüz)",40.4031912,49.8633083,284
271,"Kontakt HOME ""Bakıxanov-2""",Bakı,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18, 24",Faizsiz,"Bakı şəh., Bakıxanov qəs., Səməd bəy Mehmandarov pr., 1A",40.4278639,49.9550353,284
272,"Kontakt HOME ""3-cü mkr",Bakı,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18, 24",Faizsiz,"Bakı şəh., Binəqədi ray., 3-cü mkr, Alı Mustafayev küç., 8A",40.4068559,49.8137039,284
273,"Kontakt HOME ""28 may""",Bakı,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18, 24",Faizsiz,"Bakı şəh., Nəsimi r-nu, 28 may küç., 33",40.4259183,49.8404583,284
274,"Kontakt HOME ""Yasamal""",Bakı,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18, 24",Faizsiz,"Bakı şəh., Yasamal r-nu, A.M.Şərifzadə küç., ev 174",40.3852347,49.8014164,284
275,"Kontakt HOME ""Bakıxanov-3""",Bakı,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18, 24",Faizsiz,"Bakı şəh., Bakıxanov qəs., Sakit Qocayev küç., 69",40.4142242,49.9646516,284
276,"Kontakt HOME ""Outlet""",Bakı,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18, 24",Faizsiz,"Bakı şəh., Qara Qarayev pr., 125B",40.3962778,49.9516594,284
277,"Kontakt HOME Smart ""Neftçilər""",Bakı,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18, 24",Faizsiz,"Bakı şəh., Qara Qarayev pr., 62",40.4145664,49.9362997,284
278,"Kontakt HOME Smart ""Q.Qarayev""",Bakı,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18, 24",Faizsiz,"Bakı şəh., Qara Qarayev pr., 27A (“Q.Qarayev” m/st yaxınlığında)",40.4176887,49.9318415,284
279,"Kontakt HOME ""Nəsimi""",Bakı,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18, 24",Faizsiz,"Bakı şəh., Svetlana Məmmədova küç., 107 (“Nəsimi” m/st yaxınlığında)",40.4248352,49.8255479,284
280,"Kontakt HOME ""8-ci km""",Bakı,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18, 24",Faizsiz,"Bakı şəh., Qara Qarayev pr., 81",40.4102463,49.9279567,284
281,"Kontakt HOME ""Əhmədli""",Bakı,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18, 24",Faizsiz,"Bakı şəh., Əhmədli qəs., Məzahir Rüstəmov küç., 34C",40.3863437,49.9598548,284
282,"Kontakt HOME ""A.Sultanova""",Bakı,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18, 24",Faizsiz,"Bakı şəh., Atatürk pr., 65B (Ayna Sultanova heykəlinin arxası)",40.4144653,49.8430777,284
283,"Kontakt HOME ""Sahil""",Bakı,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18, 24",Faizsiz,"Bakı şəh., Üzeyir Hacıbeyov küç., məhəllə 207 (“Sahil” m/st yaxınlığında)",40.3709569,49.8421946,284
284,"Kontakt HOME ""İnqilab""",Bakı,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18, 24",Faizsiz,"Bakı şəh., Cəlil Məmmədquluzadə küç., 120A",40.3924685,49.8259964,284
285,"Kontakt HOME ""Azadlıq Prospekti""",Bakı,Məişət avadanlığı və elektronika,0,"3, 6, 12, 18, 24",Faizsiz,"Bakı şəh., Nərimanov r-nu, Azadlıq pr. 143A",40.40178,49.83756,284
